"""HAS""","""Hasbro"," Inc.""",57.52,"""11/12/2014""","""3:59pm""","""+0.85 - +1.50%""","993448
"
"""HBAN""","""Huntington Bancsh""",10.165,"""11/12/2014""","""3:59pm""","""+0.045 - +0.44%""","6069998
"
"""HCBK""","""Hudson City Banco""",9.905,"""11/12/2014""","""3:59pm""","""+0.055 - +0.56%""","1730658
"
"""HCN""","""Health Care REIT","""",70.74,"""11/12/2014""","""3:59pm""","""-0.10 - -0.14%""","965269
"
"""HCP""","""HCP"," Inc. Common """,43.33,"""11/12/2014""","""3:59pm""","""-0.04 - -0.09%""","1595802
"
"""HD""","""Home Depot"," Inc. """,98.58,"""11/12/2014""","""3:59pm""","""+0.44 - +0.45%""","4101960
"
"""HES""","""Hess Corporation """,82.48,"""11/12/2014""","""3:59pm""","""-1.33 - -1.59%""","3275334
"
"""HIG""","""Hartford Financia""",39.975,"""11/12/2014""","""3:59pm""","""-0.185 - -0.46%""","2596332
"
"""HOG""","""Harley-Davidson"," """,67.135,"""11/12/2014""","""3:59pm""","""+0.405 - +0.61%""","999587
"
"""HON""","""Honeywell Interna""",97.11,"""11/12/2014""","""3:59pm""","""+0.13 - +0.13%""","1307749
"
"""HOT""","""Starwood Hotels &""",77.97,"""11/12/2014""","""3:59pm""","""+0.12 - +0.15%""","1131702
"
"""HP""","""Helmerich & Payne""",85.59,"""11/12/2014""","""3:59pm""","""+0.2675 - +0.31%""","1827392
"
"""HPQ""","""Hewlett-Packard C""",36.52,"""11/12/2014""","""3:59pm""","""-0.24 - -0.65%""","4810991
"
"""HRB""","""H&R Block"," Inc. C""",32.955,"""11/12/2014""","""3:59pm""","""+0.025 - +0.08%""","886660
"
"""HRL""","""Hormel Foods Corp""",54.70,"""11/12/2014""","""3:59pm""","""-0.05 - -0.09%""","477700
"
"""HRS""","""Harris Corporatio""",71.09,"""11/12/2014""","""3:59pm""","""-0.24 - -0.34%""","389921
"
"""HSP""","""Hospira Inc""",58.14,"""11/12/2014""","""3:59pm""","""+0.83 - +1.45%""","984756
"
"""HST""","""Host Hotels & Res""",22.69,"""11/12/2014""","""3:59pm""","""-0.07 - -0.31%""","3198288
"
